"ISO3","Version","Gas","Year","Category","CFluxes_yr"
"AGO","V1.0 (NGHGI 2023)","CO2",2013,"FOREST",7
"AGO","V1.0 (NGHGI 2023)","CO2",2013,"DEFORESTATION",63.417382
"AGO","V1.0 (NGHGI 2023)","CO2",2013,"OTHER",0
"AGO","V1.0 (NGHGI 2023)","CO2",2014,"LULUCF",70.432479
"AGO","V1.0 (NGHGI 2023)","CO2",2014,"FOREST",7
"AGO","V1.0 (NGHGI 2023)","CO2",2014,"DEFORESTATION",63.432479
"AGO","V1.0 (NGHGI 2023)","CO2",2014,"OTHER",0
"AGO","V1.0 (NGHGI 2023)","CO2",2015,"LULUCF",70.360442
"AGO","V1.0 (NGHGI 2023)","CO2",2015,"FOREST",7
"AGO","V1.0 (NGHGI 2023)","CO2",2015,"DEFORESTATION",63.360442
"AGO","V1.0 (NGHGI 2023)","CO2",2015,"OTHER",0
"AGO","V1.0 (NGHGI 2023)","CO2",2016,"LULUCF",70.430964
"AGO","V1.0 (NGHGI 2023)","CO2",2016,"FOREST",7
"AGO","V1.0 (NGHGI 2023)","CO2",2016,"DEFORESTATION",63.430964
"AGO","V1.0 (NGHGI 2023)","CO2",2016,"OTHER",0
"AGO","V1.0 (NGHGI 2023)","CO2",2017,"LULUCF",70.406684
"AGO","V1.0 (NGHGI 2023)","CO2",2017,"FOREST",7
"AGO","V1.0 (NGHGI 2023)","CO2",2017,"DEFORESTATION",63.406684
"AGO","V1.0 (NGHGI 2023)","CO2",2017,"OTHER",0
"AGO","V1.0 (NGHGI 2023)","CO2",2018,"LULUCF",70.40959
"AGO","V1.0 (NGHGI 2023)","CO2",2018,"FOREST",7
"AGO","V1.0 (NGHGI 2023)","CO2",2018,"DEFORESTATION",63.40959
"AGO","V1.0 (NGHGI 2023)","CO2",2018,"OTHER",0
"AGO","V1.0 (NGHGI 2023)","CO2",2019,"LULUCF",70.40959
"AGO","V1.0 (NGHGI 2023)","CO2",2019,"FOREST",7
"AGO","V1.0 (NGHGI 2023)","CO2",2019,"DEFORESTATION",63.40959
"AGO","V1.0 (NGHGI 2023)","CO2",2019,"OTHER",0
"AGO","V1.0 (NGHGI 2023)","CO2",2020,"LULUCF",70.40959
"AGO","V1.0 (NGHGI 2023)","CO2",2020,"FOREST",7
"AGO","V1.0 (NGHGI 2023)","CO2",2020,"DEFORESTATION",63.40959
"AGO","V1.0 (NGHGI 2023)","CO2",2020,"OTHER",0
"AGO","V1.0 (NGHGI 2023)","CO2",2021,"LULUCF",70.40959
"AGO","V1.0 (NGHGI 2023)","CO2",2021,"FOREST",7
"AGO","V1.0 (NGHGI 2023)","CO2",2021,"DEFORESTATION",63.40959
"AGO","V1.0 (NGHGI 2023)","CO2",2021,"OTHER",0
"AGO","V1.0 (NGHGI 2023)","CO2",2022,"LULUCF",70.40959
"AGO","V1.0 (NGHGI 2023)","CO2",2022,"FOREST",7
"AGO","V1.0 (NGHGI 2023)","CO2",2022,"DEFORESTATION",63.40959
"AGO","V1.0 (NGHGI 2023)","CO2",2022,"OTHER",0
"ATG","V1.0 (NGHGI 2023)","CO2",2000,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2000,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2000,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2000,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2001,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2001,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2001,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2001,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2002,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2002,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2002,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2002,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2003,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2003,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2003,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2003,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2004,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2004,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2004,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2004,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2005,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2005,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2005,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2005,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2006,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2006,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2006,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2006,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2007,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2007,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2007,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2007,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2008,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2008,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2008,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2008,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2009,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2009,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2009,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2009,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2010,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2010,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2010,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2010,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2011,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2011,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2011,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2011,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2012,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2012,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2012,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2012,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2013,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2013,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2013,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2013,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2014,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2014,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2014,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2014,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2015,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2015,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2015,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2015,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2016,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2016,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2016,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2016,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2017,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2017,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2017,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2017,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2018,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2018,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2018,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2018,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2019,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2019,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2019,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2019,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2020,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2020,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2020,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2020,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2021,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2021,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2021,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2021,"OTHER",0.24352923135
"ATG","V1.0 (NGHGI 2023)","CO2",2022,"LULUCF",0.191539685064
"ATG","V1.0 (NGHGI 2023)","CO2",2022,"FOREST",-0.059843472953
"ATG","V1.0 (NGHGI 2023)","CO2",2022,"DEFORESTATION",0.007853926667
"ATG","V1.0 (NGHGI 2023)","CO2",2022,"OTHER",0.24352923135
"ARG","V1.0 (NGHGI 2023)","CO2",2000,"LULUCF",85.19224
"ARG","V1.0 (NGHGI 2023)","CO2",2000,"FOREST",-10.389
"ARG","V1.0 (NGHGI 2023)","CO2",2000,"DEFORESTATION",107.42664040208
"ARG","V1.0 (NGHGI 2023)","CO2",2000,"ORG_SOILS",-6.03
"ARG","V1.0 (NGHGI 2023)","CO2",2000,"HWP",-1.07731
"ARG","V1.0 (NGHGI 2023)","CO2",2000,"OTHER",-4.73809040207986
"ARG","V1.0 (NGHGI 2023)","CO2",2001,"LULUCF",82.86021
"ARG","V1.0 (NGHGI 2023)","CO2",2001,"FOREST",-10.389
"ARG","V1.0 (NGHGI 2023)","CO2",2001,"DEFORESTATION",105.03345040208
"ARG","V1.0 (NGHGI 2023)","CO2",2001,"ORG_SOILS",-6.03
"ARG","V1.0 (NGHGI 2023)","CO2",2001,"HWP",-1.01615
"ARG","V1.0 (NGHGI 2023)","CO2",2001,"OTHER",-4.73809040207986
"ARG","V1.0 (NGHGI 2023)","CO2",2002,"LULUCF",97.57977
"ARG","V1.0 (NGHGI 2023)","CO2",2002,"FOREST",-10.389
"ARG","V1.0 (NGHGI 2023)","CO2",2002,"DEFORESTATION",119.76121040208
"ARG","V1.0 (NGHGI 2023)","CO2",2002,"ORG_SOILS",-6.03
"ARG","V1.0 (NGHGI 2023)","CO2",2002,"HWP",-1.02435
"ARG","V1.0 (NGHGI 2023)","CO2",2002,"OTHER",-4.73809040207986
"ARG","V1.0 (NGHGI 2023)","CO2",2003,"LULUCF",96.10043
"ARG","V1.0 (NGHGI 2023)","CO2",2003,"FOREST",-10.389
"ARG","V1.0 (NGHGI 2023)","CO2",2003,"DEFORESTATION",119.02189040208
"ARG","V1.0 (NGHGI 2023)","CO2",2003,"ORG_SOILS",-6.03
"ARG","V1.0 (NGHGI 2023)","CO2",2003,"HWP",-1.76437
"ARG","V1.0 (NGHGI 2023)","CO2",2003,"OTHER",-4.73809040207986
"ARG","V1.0 (NGHGI 2023)","CO2",2004,"LULUCF",104.48795
"ARG","V1.0 (NGHGI 2023)","CO2",2004,"FOREST",-10.389
"ARG","V1.0 (NGHGI 2023)","CO2",2004,"DEFORESTATION",127.18244040208
"ARG","V1.0 (NGHGI 2023)","CO2",2004,"ORG_SOILS",-6.03
"ARG","V1.0 (NGHGI 2023)","CO2",2004,"HWP",-1.5374
"ARG","V1.0 (NGHGI 2023)","CO2",2004,"OTHER",-4.73809040207986
"ARG","V1.0 (NGHGI 2023)","CO2",2005,"LULUCF",93.19453
"ARG","V1.0 (NGHGI 2023)","CO2",2005,"FOREST",-10.389
"ARG","V1.0 (NGHGI 2023)","CO2",2005,"DEFORESTATION",116.16239040208
"ARG","V1.0 (NGHGI 2023)","CO2",2005,"ORG_SOILS",-6.03
"ARG","V1.0 (NGHGI 2023)","CO2",2005,"HWP",-1.81077
"ARG","V1.0 (NGHGI 2023)","CO2",2005,"OTHER",-4.73809040207986
"ARG","V1.0 (NGHGI 2023)","CO2",2006,"LULUCF",110.14104
"ARG","V1.0 (NGHGI 2023)","CO2",2006,"FOREST",-10.389
"ARG","V1.0 (NGHGI 2023)","CO2",2006,"DEFORESTATION",133.46902040208
"ARG","V1.0 (NGHGI 2023)","CO2",2006,"ORG_SOILS",-6.03
"ARG","V1.0 (NGHGI 2023)","CO2",2006,"HWP",-2.17089
"ARG","V1.0 (NGHGI 2023)","CO2",2006,"OTHER",-4.73809040207986
"ARG","V1.0 (NGHGI 2023)","CO2",2007,"LULUCF",117.31939
"ARG","V1.0 (NGHGI 2023)","CO2",2007,"FOREST",-10.389
"ARG","V1.0 (NGHGI 2023)","CO2",2007,"DEFORESTATION",140.18502040208
"ARG","V1.0 (NGHGI 2023)","CO2",2007,"ORG_SOILS",-6.03
"ARG","V1.0 (NGHGI 2023)","CO2",2007,"HWP",-1.70854
"ARG","V1.0 (NGHGI 2023)","CO2",2007,"OTHER",-4.73809040207986
"ARG","V1.0 (NGHGI 2023)","CO2",2008,"LULUCF",93.36272
"ARG","V1.0 (NGHGI 2023)","CO2",2008,"FOREST",-10.389
"ARG","V1.0 (NGHGI 2023)","CO2",2008,"DEFORESTATION",115.79598040208
"ARG","V1.0 (NGHGI 2023)","CO2",2008,"ORG_SOILS",-6.03
"ARG","V1.0 (NGHGI 2023)","CO2",2008,"HWP",-1.27617
"ARG","V1.0 (NGHGI 2023)","CO2",2008,"OTHER",-4.73809040207986
"ARG","V1.0 (NGHGI 2023)","CO2",2009,"LULUCF",69.92876
"ARG","V1.0 (NGHGI 2023)","CO2",2009,"FOREST",-10.389
"ARG","V1.0 (NGHGI 2023)","CO2",2009,"DEFORESTATION",92.9662904020799
"ARG","V1.0 (NGHGI 2023)","CO2",2009,"ORG_SOILS",-6.03
"ARG","V1.0 (NGHGI 2023)","CO2",2009,"HWP",-1.88044
"ARG","V1.0 (NGHGI 2023)","CO2",2009,"OTHER",-4.73809040207986
"ARG","V1.0 (NGHGI 2023)","CO2",2010,"LULUCF",75.1383
"ARG","V1.0 (NGHGI 2023)","CO2",2010,"FOREST",-10.389
"ARG","V1.0 (NGHGI 2023)","CO2",2010,"DEFORESTATION",98.2544304020799
"ARG","V1.0 (NGHGI 2023)","CO2",2010,"ORG_SOILS",-6.03
"ARG","V1.0 (NGHGI 2023)","CO2",2010,"HWP",-1.95904
"ARG","V1.0 (NGHGI 2023)","CO2",2010,"OTHER",-4.73809040207986
"ARG","V1.0 (NGHGI 2023)","CO2",2011,"LULUCF",52.97689
"ARG","V1.0 (NGHGI 2023)","CO2",2011,"FOREST",-10.389
"ARG","V1.0 (NGHGI 2023)","CO2",2011,"DEFORESTATION",75.9440504020799
"ARG","V1.0 (NGHGI 2023)","CO2",2011,"ORG_SOILS",-6.03
"ARG","V1.0 (NGHGI 2023)","CO2",2011,"HWP",-1.81007
"ARG","V1.0 (NGHGI 2023)","CO2",2011,"OTHER",-4.73809040207986
"ARG","V1.0 (NGHGI 2023)","CO2",2012,"LULUCF",90.8542
"ARG","V1.0 (NGHGI 2023)","CO2",2012,"FOREST",-10.389
"ARG","V1.0 (NGHGI 2023)","CO2",2012,"DEFORESTATION",114.71827040208
"ARG","V1.0 (NGHGI 2023)","CO2",2012,"ORG_SOILS",-6.03
"ARG","V1.0 (NGHGI 2023)","CO2",2012,"HWP",-2.70698
"ARG","V1.0 (NGHGI 2023)","CO2",2012,"OTHER",-4.73809040207986
"ARG","V1.0 (NGHGI 2023)","CO2",2013,"LULUCF",85.34231
"ARG","V1.0 (NGHGI 2023)","CO2",2013,"FOREST",-10.389
"ARG","V1.0 (NGHGI 2023)","CO2",2013,"DEFORESTATION",109.30813040208
"ARG","V1.0 (NGHGI 2023)","CO2",2013,"ORG_SOILS",-6.03
"ARG","V1.0 (NGHGI 2023)","CO2",2013,"HWP",-2.80873
"ARG","V1.0 (NGHGI 2023)","CO2",2013,"OTHER",-4.73809040207986
"ARG","V1.0 (NGHGI 2023)","CO2",2014,"LULUCF",57.21353
"ARG","V1.0 (NGHGI 2023)","CO2",2014,"FOREST",-10.389
"ARG","V1.0 (NGHGI 2023)","CO2",2014,"DEFORESTATION",80.2117704020798
"ARG","V1.0 (NGHGI 2023)","CO2",2014,"ORG_SOILS",-6.03
"ARG","V1.0 (NGHGI 2023)","CO2",2014,"HWP",-1.84115
"ARG","V1.0 (NGHGI 2023)","CO2",2014,"OTHER",-4.73809040207986
"ARG","V1.0 (NGHGI 2023)","CO2",2015,"LULUCF",36.60912
"ARG","V1.0 (NGHGI 2023)","CO2",2015,"FOREST",-10.389
"ARG","V1.0 (NGHGI 2023)","CO2",2015,"DEFORESTATION",60.0100104020799
"ARG","V1.0 (NGHGI 2023)","CO2",2015,"ORG_SOILS",-6.03
"ARG","V1.0 (NGHGI 2023)","CO2",2015,"HWP",-2.2438
"ARG","V1.0 (NGHGI 2023)","CO2",2015,"OTHER",-4.73809040207986
"ARG","V1.0 (NGHGI 2023)","CO2",2016,"LULUCF",29.68911
"ARG","V1.0 (NGHGI 2023)","CO2",2016,"FOREST",-10.389
"ARG","V1.0 (NGHGI 2023)","CO2",2016,"DEFORESTATION",53.4558504020798
"ARG","V1.0 (NGHGI 2023)","CO2",2016,"ORG_SOILS",-6.03
"ARG","V1.0 (NGHGI 2023)","CO2",2016,"HWP",-2.60965
"ARG","V1.0 (NGHGI 2023)","CO2",2016,"OTHER",-4.73809040207986
"ARG","V1.0 (NGHGI 2023)","CO2",2017,"LULUCF",36.11376
"ARG","V1.0 (NGHGI 2023)","CO2",2017,"FOREST",-10.389
"ARG","V1.0 (NGHGI 2023)","CO2",2017,"DEFORESTATION",60.0017304020799
"ARG","V1.0 (NGHGI 2023)","CO2",2017,"ORG_SOILS",-6.03
"ARG","V1.0 (NGHGI 2023)","CO2",2017,"HWP",-2.73088
"ARG","V1.0 (NGHGI 2023)","CO2",2017,"OTHER",-4.73809040207986
"ARG","V1.0 (NGHGI 2023)","CO2",2018,"LULUCF",37.31352
"ARG","V1.0 (NGHGI 2023)","CO2",2018,"FOREST",-10.389
"ARG","V1.0 (NGHGI 2023)","CO2",2018,"DEFORESTATION",60.9120904020799
"ARG","V1.0 (NGHGI 2023)","CO2",2018,"ORG_SOILS",-6.03
"ARG","V1.0 (NGHGI 2023)","CO2",2018,"HWP",-2.44148
"ARG","V1.0 (NGHGI 2023)","CO2",2018,"OTHER",-4.73809040207986
"ARG","V1.0 (NGHGI 2023)","CO2",2019,"LULUCF",7.7522
"ARG","V1.0 (NGHGI 2023)","CO2",2019,"FOREST",-10.595035
"ARG","V1.0 (NGHGI 2023)","CO2",2019,"DEFORESTATION",29.1116502010399
"ARG","V1.0 (NGHGI 2023)","CO2",2019,"ORG_SOILS",-4.496865
"ARG","V1.0 (NGHGI 2023)","CO2",2019,"HWP",-2.13331
"ARG","V1.0 (NGHGI 2023)","CO2",2019,"OTHER",-4.13424020103993
"ARG","V1.0 (NGHGI 2023)","CO2",2020,"LULUCF",67.84991
"ARG","V1.0 (NGHGI 2023)","CO2",2020,"FOREST",-10.80107
"ARG","V1.0 (NGHGI 2023)","CO2",2020,"DEFORESTATION",86.77905
"ARG","V1.0 (NGHGI 2023)","CO2",2020,"ORG_SOILS",-2.96373
"ARG","V1.0 (NGHGI 2023)","CO2",2020,"HWP",-1.63395
"ARG","V1.0 (NGHGI 2023)","CO2",2020,"OTHER",-3.53039
"ARG","V1.0 (NGHGI 2023)","CO2",2021,"LULUCF",67.84991
"ARG","V1.0 (NGHGI 2023)","CO2",2021,"FOREST",-10.80107
"ARG","V1.0 (NGHGI 2023)","CO2",2021,"DEFORESTATION",86.77905
"ARG","V1.0 (NGHGI 2023)","CO2",2021,"ORG_SOILS",-2.96373
"ARG","V1.0 (NGHGI 2023)","CO2",2021,"HWP",-1.63395
"ARG","V1.0 (NGHGI 2023)","CO2",2021,"OTHER",-3.53039
"ARG","V1.0 (NGHGI 2023)","CO2",2022,"LULUCF",67.84991
"ARG","V1.0 (NGHGI 2023)","CO2",2022,"FOREST",-10.80107
"ARG","V1.0 (NGHGI 2023)","CO2",2022,"DEFORESTATION",86.77905
"ARG","V1.0 (NGHGI 2023)","CO2",2022,"ORG_SOILS",-2.96373
"ARG","V1.0 (NGHGI 2023)","CO2",2022,"HWP",-1.63395
"ARG","V1.0 (NGHGI 2023)","CO2",2022,"OTHER",-3.53039
"ARM","V1.0 (NGHGI 2023)","CO2",2000,"LULUCF",-0.417777365065873
"ARM","V1.0 (NGHGI 2023)","CO2",2000,"FOREST",-0.477291147471313
"ARM","V1.0 (NGHGI 2023)","CO2",2000,"DEFORESTATION",0
"ARM","V1.0 (NGHGI 2023)","CO2",2000,"OTHER",0.0595137824054399
"ARM","V1.0 (NGHGI 2023)","CO2",2001,"LULUCF",-0.397110171695708
"ARM","V1.0 (NGHGI 2023)","CO2",2001,"FOREST",-0.458046280067998
"ARM","V1.0 (NGHGI 2023)","CO2",2001,"DEFORESTATION",0
"ARM","V1.0 (NGHGI 2023)","CO2",2001,"OTHER",0.0609361083722907
"ARM","V1.0 (NGHGI 2023)","CO2",2002,"LULUCF",-0.406942978325542
"ARM","V1.0 (NGHGI 2023)","CO2",2002,"FOREST",-0.469301412664683
"ARM","V1.0 (NGHGI 2023)","CO2",2002,"DEFORESTATION",0
"ARM","V1.0 (NGHGI 2023)","CO2",2002,"OTHER",0.0623584343391415
"ARM","V1.0 (NGHGI 2023)","CO2",2003,"LULUCF",0.510824215044624
"ARM","V1.0 (NGHGI 2023)","CO2",2003,"FOREST",0.447043454738631
"ARM","V1.0 (NGHGI 2023)","CO2",2003,"DEFORESTATION",0
"ARM","V1.0 (NGHGI 2023)","CO2",2003,"OTHER",0.0637807603059923
"ARM","V1.0 (NGHGI 2023)","CO2",2004,"LULUCF",-0.43890859158521
"ARM","V1.0 (NGHGI 2023)","CO2",2004,"FOREST",-0.504111677858054
"ARM","V1.0 (NGHGI 2023)","CO2",2004,"DEFORESTATION",0
"ARM","V1.0 (NGHGI 2023)","CO2",2004,"OTHER",0.0652030862728432
"ARM","V1.0 (NGHGI 2023)","CO2",2005,"LULUCF",-0.467441398215045
"ARM","V1.0 (NGHGI 2023)","CO2",2005,"FOREST",-0.534066810454739
"ARM","V1.0 (NGHGI 2023)","CO2",2005,"DEFORESTATION",0
"ARM","V1.0 (NGHGI 2023)","CO2",2005,"OTHER",0.066625412239694
"ARM","V1.0 (NGHGI 2023)","CO2",2006,"LULUCF",-0.467142938376541
"ARM","V1.0 (NGHGI 2023)","CO2",2006,"FOREST",-0.53444007522312
"ARM","V1.0 (NGHGI 2023)","CO2",2006,"DEFORESTATION",0
"ARM","V1.0 (NGHGI 2023)","CO2",2006,"OTHER",0.0672971368465788
"ARM","V1.0 (NGHGI 2023)","CO2",2007,"LULUCF",-0.509344478538037
"ARM","V1.0 (NGHGI 2023)","CO2",2007,"FOREST",-0.5773133399915
"ARM","V1.0 (NGHGI 2023)","CO2",2007,"DEFORESTATION",0
"ARM","V1.0 (NGHGI 2023)","CO2",2007,"OTHER",0.0679688614534637
"ARM","V1.0 (NGHGI 2023)","CO2",2008,"LULUCF",-0.502846018699532
"ARM","V1.0 (NGHGI 2023)","CO2",2008,"FOREST",-0.571486604759881
"ARM","V1.0 (NGHGI 2023)","CO2",2008,"DEFORESTATION",0
"ARM","V1.0 (NGHGI 2023)","CO2",2008,"OTHER",0.0686405860603485
"ARM","V1.0 (NGHGI 2023)","CO2",2009,"LULUCF",-0.491447558861028
"ARM","V1.0 (NGHGI 2023)","CO2",2009,"FOREST",-0.560759869528262
"ARM","V1.0 (NGHGI 2023)","CO2",2009,"DEFORESTATION",0
"ARM","V1.0 (NGHGI 2023)","CO2",2009,"OTHER",0.0693123106672333
"ARM","V1.0 (NGHGI 2023)","CO2",2010,"LULUCF",-0.490549099022524
"ARM","V1.0 (NGHGI 2023)","CO2",2010,"FOREST",-0.560533134296643
"ARM","V1.0 (NGHGI 2023)","CO2",2010,"DEFORESTATION",0
"ARM","V1.0 (NGHGI 2023)","CO2",2010,"OTHER",0.0699840352741182
"ARM","V1.0 (NGHGI 2023)","CO2",2011,"LULUCF",-0.486566634084148
"ARM","V1.0 (NGHGI 2023)","CO2",2011,"FOREST",-0.554286143221419
"ARM","V1.0 (NGHGI 2023)","CO2",2011,"DEFORESTATION",0
"ARM","V1.0 (NGHGI 2023)","CO2",2011,"OTHER",0.0677195091372716
"ARM","V1.0 (NGHGI 2023)","CO2",2012,"LULUCF",-0.464282885677858
"ARM","V1.0 (NGHGI 2023)","CO2",2012,"FOREST",-0.529178098172546
"ARM","V1.0 (NGHGI 2023)","CO2",2012,"DEFORESTATION",0
"ARM","V1.0 (NGHGI 2023)","CO2",2012,"OTHER",0.0648952124946876
"ARM","V1.0 (NGHGI 2023)","CO2",2013,"LULUCF",-0.476872617934552
"ARM","V1.0 (NGHGI 2023)","CO2",2013,"FOREST",-0.53728966638334
"ARM","V1.0 (NGHGI 2023)","CO2",2013,"DEFORESTATION",0
"ARM","V1.0 (NGHGI 2023)","CO2",2013,"OTHER",0.0604170484487888
"ARM","V1.0 (NGHGI 2023)","CO2",2014,"LULUCF",-0.48024793880153
"ARM","V1.0 (NGHGI 2023)","CO2",2014,"FOREST",-0.540804929876753
"ARM","V1.0 (NGHGI 2023)","CO2",2014,"DEFORESTATION",0
"ARM","V1.0 (NGHGI 2023)","CO2",2014,"OTHER",0.0605569910752231
"ARM","V1.0 (NGHGI 2023)","CO2",2015,"LULUCF",-0.478919239269018
"ARM","V1.0 (NGHGI 2023)","CO2",2015,"FOREST",-0.53984516999575
"ARM","V1.0 (NGHGI 2023)","CO2",2015,"DEFORESTATION",0
"ARM","V1.0 (NGHGI 2023)","CO2",2015,"OTHER",0.0609259307267318
"ARM","V1.0 (NGHGI 2023)","CO2",2016,"LULUCF",-0.48568780280493
"ARM","V1.0 (NGHGI 2023)","CO2",2016,"FOREST",-0.547771440713982
